AOA,Beta,d_e,d_a,d_r,p,q,r,Cx,Cy,Cz,Cl,Cm,Cn
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 9.1434905630427173e-03,-1.6186393928459143e-02, 7.5298135199558164e-02,-1.5602894470371650e-01, 3.8730000845727924e-01,-4.5759811004511489e-03
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-1.0301833530079853e-02,-7.2082637651691983e-02,-1.2346607531232627e-01,-1.6920098989504398e-01, 1.7884769399644129e-01, 1.9138451652588567e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-6.5659940222009688e-02,-4.1012969788393738e-01,-4.0460716477041492e-01,-1.0998356084179275e-01,-4.2330098476786981e-01, 1.7931252374101778e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-3.8586463933067673e-02,-3.7955516262007161e-01,-4.7045200882368848e-01,-1.3231623525678915e-01,-5.4206247212561198e-01, 1.7017768753058968e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-2.0711040798527369e-02,-7.7645828768224762e-02,-2.5005559025141338e-01,-1.6856936476628326e-01, 8.5320548482145011e-03, 2.3826846479334089e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-2.5360505459892994e-02,-4.1244874516188974e-02,-1.7689496101039143e-01,-1.6576130231570516e-01, 7.4059250509446742e-02, 7.5254786484150312e-03
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-6.4615098049172398e-02,-4.2129851728209849e-01,-4.1062340039683787e-01,-1.2065417167777931e-02,-5.1234528190126749e-01, 1.8517041959345001e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-7.5556631405980498e-02,-3.7639973536909921e-01,-4.1846612271423078e-01,-5.2129270042069965e-04,-5.0337777100734515e-01, 1.6282701696287771e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-2.3513384083495324e-02,-3.9576067509842672e-01,-3.7068814491875196e-01, 9.2444227637563464e-02,-5.6409808837973641e-01, 1.7519274611357535e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.4087222508014665e-02,-3.5266439293865331e-01,-3.8561930626686292e-01, 1.0319508272529490e-01,-5.5486785018465212e-01, 1.5371288783149037e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 1.8425106657336172e-02,-2.8367121181379906e-01, 6.1257936291629546e-02,-2.0263727792716188e-01, 3.6100600761864488e-01, 1.3082316068281039e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 6.4764169652280525e-03,-3.3554252060221296e-01,-1.4749326761793446e-01,-2.1302465395016745e-01, 1.3750568076736425e-01, 1.5397689850525645e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-3.9080536654106525e-02,-5.0353774701824161e-01,-4.1285677331505827e-01,-1.3579626419466734e-01,-4.5400918654295991e-01, 2.2608138627633251e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.2095748329305490e-02,-4.6182573155028950e-01,-4.0975336074680346e-01,-1.2243284192392577e-01,-4.3941222760928883e-01, 2.0486956343666671e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-3.3513782652974541e-02,-1.2501434814086346e-01,-4.2235689733243775e-01, 1.2620051537933163e-01,-6.0799824389241619e-01, 4.1972515253402697e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-5.4979976598773649e-02,-2.6176602142930799e-01,-2.9147283125205131e-01,-7.5065259469959730e-03,-3.8543154952258046e-01, 1.0592519122852909e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-2.7073923887930628e-02,-1.6879411566953204e-01,-1.7530473923105425e-01,-7.2929532613911052e-02,-1.3100866553458984e-02, 6.9614407465634437e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-3.5761087157625007e-02,-1.3702420555195075e-01,-1.6163436809651863e-01,-6.5734900347780761e-02,-8.7960141355216282e-03, 5.5283761355396276e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-4.5493487343788379e-02,-1.5791838485620396e-01,-2.8513388519347632e-01, 1.2660795218427406e-01,-4.1086415266989162e-01, 5.5303455256911840e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-1.0062423515853703e-02,-2.7716072313636769e-01,-3.7567470851982554e-01, 1.1015059230777582e-01,-5.8438914889466587e-01, 1.1406262546288591e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-6.5825084072743650e-02,-2.2294234279753844e-01,-2.9852737989367278e-01, 2.2649031710054979e-03,-3.7542671784874615e-01, 8.7216647272719175e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-7.3874251430786159e-02,-1.8560253509720478e-01,-3.1209477968818622e-01, 1.1344074684848472e-02,-3.7359263476093169e-01, 6.9132889958251120e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-4.2134052687272331e-03,-2.0748792306047903e-01,-4.4960572838738250e-01, 1.1274327735608197e-01,-6.9181472829046298e-01, 8.4851261108396775e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-1.1425026559016104e-02,-1.7476841406128099e-01,-4.6847946598087492e-01, 1.2372173932315289e-01,-6.8831664932919290e-01, 6.8591862322255767e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-6.0098476300947584e-02,-2.5659102763630287e-01,-4.2373850938321295e-01, 1.6960455879296142e-02,-5.2227170519110244e-01, 1.0140666375406704e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-3.9772761509635365e-02,-2.2883700537563112e-01,-4.6884694344104871e-01,-1.3572757933687542e-03,-6.3370410712873404e-01, 9.4126257681737227e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-5.1470255993476377e-02,-1.9220831392660451e-01,-4.7160747679888138e-01, 9.7295229999233516e-03,-6.1879170443676912e-01, 7.5613382821466374e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-5.8869477701892270e-02,-1.6022863054140479e-01,-4.8033471889064894e-01, 2.0676526573961580e-02,-6.1149145678228212e-01, 5.9670673553030087e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-2.3852469890378626e-02,-2.5848453624543855e-01,-4.8123985520494367e-01,-1.1169218920097142e-01,-5.6372026599819447e-01, 1.0754903584810693e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-3.8394667392851765e-02,-2.1711778284052008e-01,-4.6641799652156801e-01,-1.0027644205385323e-01,-5.3584474064553178e-01, 8.6927042909031124e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00, 4.1134898929580985e-02,-1.9966401990325519e-01, 1.5557791277890391e-03,-1.8173008692586845e-01, 2.9743594113163524e-01, 8.4583529513348729e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01, 3.9832806077487237e-02,-1.4412010265555794e-01, 5.1949381056135356e-02,-1.7792795442979176e-01, 3.3745478681600766e-01, 6.0240560728832881e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-6.9093070601263129e-02,-7.6154100054696541e-02,-2.4963158114174311e-01, 1.3536362956738318e-01,-3.7929236424141111e-01, 1.1433431246392511e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-7.4516332778107860e-02,-4.2811357216787103e-02,-2.6263768520808650e-01, 1.4417000422515200e-01,-3.7084257596154391e-01,-4.6682992662931246e-03
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-9.3680816552678431e-02,-3.1521967679236562e-01,-3.0731686104280553e-01,-9.5704162336833869e-03,-3.5305041350246213e-01, 1.3571421621104485e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-5.8675894163501920e-02,-4.5261006339480314e-01,-3.8370336100779268e-01,-2.6061582478119048e-02,-4.9959794751530223e-01, 2.0069675338836190e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-6.1614928849353191e-02,-4.1680212023191315e-01,-2.4187783692009604e-01,-1.3239114217374628e-01,-2.2230890047310140e-01, 1.8529165401748426e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-7.0867794749898794e-02,-3.6223962197129495e-01,-2.3200790126837717e-01,-1.2043550613911889e-01,-2.0092189111771053e-01, 1.5924305100338687e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-9.0592537835725462e-02,-1.3446823008563200e-01,-2.6548081339501850e-01, 1.2267433565022738e-02,-3.3362788557481832e-01, 3.9732738813375149e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-9.8668124074610286e-02,-1.0021353358862066e-01,-2.7382089270053245e-01, 2.1127850719151197e-02,-3.2671242981249965e-01, 2.3451284696478517e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-3.5613467956054731e-02,-9.4227626660204164e-02,-4.5794807616962951e-01, 1.3483753528860060e-01,-6.6482402851303735e-01, 2.5857271491290201e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-5.4569977845783685e-02,-4.8028151601172277e-02,-4.1177808698564372e-01, 1.3694395949305574e-01,-5.8578110030375763e-01, 1.3775545041199329e-03
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-2.9814189296314741e-02,-2.2771804439379731e-01,-2.5334427768787943e-01, 1.0747011734257016e-01,-4.2429120890892752e-01, 8.9115834688581211e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00,-3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-3.7920843789419893e-02,-1.9289703714888348e-01,-2.7282583959385776e-01, 1.1761346562771281e-01,-4.2135887012429030e-01, 7.2333179546909918e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-7.8208181022414142e-02,-1.3581292812580165e-01,-2.2470541413505074e-01,-8.5018940527481268e-02,-1.8965877801086306e-01, 4.1034410282401991e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-8.4067783165949039e-02,-9.6724039384896598e-02,-2.1551078651253097e-01,-7.6169011284568530e-02,-1.7077470295985905e-01, 2.2951419828249463e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-3.9657960556582758e-02,-2.5093704050873250e-01,-2.5594780129450251e-01, 5.9398491402033550e-02,-2.5670229349858115e-01, 1.1268821162200326e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-1.9140472306644393e-02,-3.3172806773503727e-01,-3.7071567254586979e-01, 4.4004378638614172e-02,-4.3355704163812042e-01, 1.5367550036378888e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-6.8314944245185291e-02,-1.3758168781561053e-01,-4.5740391761711879e-01, 1.1828065485688006e-02,-6.0347987888186938e-01, 4.5919905306269368e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-7.7522694528594407e-02,-1.0602618383624066e-01,-4.6049957415577919e-01, 2.1991863808723221e-02,-5.9047729848824737e-01, 3.0121561352139892e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-7.3594714080557677e-02,-2.5118558707465927e-01,-4.7438037695573027e-01, 6.8344728032842129e-03,-5.9400682209349276e-01, 1.0696336433497006e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-5.0039031370758769e-02,-4.8118347786718441e-01,-2.4866479452666235e-01,-1.4576400755622501e-01,-2.4062930546780140e-01, 2.1613578128032068e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00, 8.7300000000000000e-01,-4.5610539849633425e-02, 8.2951739647902506e-03, 3.9945213168861696e-02, 6.1486257535482300e-02, 1.9750817590786260e-01,-2.5217542848890870e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-4.4838564149780553e-02,-7.1013914079519236e-02,-8.8050651006255198e-02, 4.8649734812357667e-02, 3.9349147373454831e-02, 1.4717583494387452e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-1.0574461346750746e-02,-2.7267932510025850e-01,-4.5050199364358962e-01, 4.9930599713311388e-02,-5.5027832791310172e-01, 1.2926377953237414e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-1.6975148663698380e-02,-2.3683738749883446e-01,-4.5651391746355857e-01, 6.2075256586216432e-02,-5.4610966381665071e-01, 1.1163607541934660e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01,-6.2259878167701177e-02,-2.2191903742207827e-01,-3.9986056186254371e-01,-9.2191696224838887e-02,-4.2521935609513595e-01, 8.1235469123124071e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-7.1837581156549493e-02,-1.9426782820066310e-01,-3.9579872652213610e-01,-8.2467655994587885e-02,-4.1108795650401164e-01, 6.7575579243201345e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-2.6991737649358555e-02,-2.8761117364343280e-01,-3.7301949679409724e-01, 5.5317253728527423e-02,-4.2469004362377688e-01, 1.3236606600619483e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-3.2817047195831291e-02,-2.4410169725861908e-01,-3.8104163398215901e-01, 6.6684298003057377e-02,-4.2365193213443736e-01, 1.1151902719283467e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-5.9930591141189996e-02,-2.7498382809366423e-01,-3.5647751853254056e-01,-4.4312371153431750e-02,-3.2911800874643277e-01, 1.2688062765573210e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01, 0.0000000000000000e+00,-3.0000000000000000e+01, 0.0000000000000000e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-3.8475993834113577e-02,-3.0152380932445272e-01,-4.5021712332292751e-01,-6.1580250190058493e-02,-4.7037076296600205e-01, 1.4294790913361771e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-3.5174160284465766e-02,-6.3895459192584603e-02,-1.9363242287976529e-01,-1.5668263344489203e-01, 3.3785939016737439e-02, 1.7738166439113124e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01,-3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-4.6643652183131656e-02,-3.5828937307040615e-01,-2.4946875803011181e-01, 8.6241816173379324e-02,-4.0279299308745420e-01, 1.5632572547025239e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00,-8.7300000000000000e-01, 2.3530829459419554e-02,-1.9553885794375628e-01,-1.5075129903805115e-01,-1.8907396899160023e-01, 1.2328276193966828e-01, 8.2482741539392723e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 0.0000000000000000e+00, 2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.3124907960380097e-02,-1.5453854189780322e-01,-1.1505177885392243e-01,-1.8249980221887255e-01, 1.4687239872205415e-01, 6.4111852322151344e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 0.0000000000000000e+00,-6.7516896260920167e-02,-1.2084795911836776e-01,-4.5420800304792958e-01,-8.5679879251769675e-02,-5.0175515870256993e-01, 3.6349094613621326e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 3.0000000000000000e+01, 3.8399999999999999e+00, 1.1599999999999999e+00, 8.7300000000000000e-01,-7.3004626016397900e-02,-9.2366497815260240e-02,-4.6488600260534529e-01,-7.4674627792013823e-02,-5.0572568240895466e-01, 2.2366682434358444e-02
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.7214959542443131e-02,-3.1977671750019693e-01,-4.1643327839376876e-01,-1.0037633168456882e-01,-4.5766618455534497e-01, 1.3237121192843621e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-4.9829601047804643e-02,-2.7648264225678715e-01,-4.0998075111181770e-01,-8.9839363600258071e-02,-4.4007320881202555e-01, 1.1118075788507512e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-3.1180421028821275e-02,-3.2154878137514620e-01,-2.5709861730375655e-01,-1.1761921306028310e-01,-2.6300694948865383e-01, 1.3463957550796182e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01, 0.0000000000000000e+00, 3.8399999999999999e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-4.2244427478487973e-02,-2.6778104473010056e-01,-2.4986835594341758e-01,-1.0648209286479908e-01,-2.4406479085742605e-01, 1.0919703348893511e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00,-8.7300000000000000e-01,-7.2500444176120518e-02,-4.0451122042207754e-01,-2.8659997355728895e-01,-3.1345798020076227e-02,-3.6561207289827424e-01, 1.7914744792367521e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01, 0.0000000000000000e+00,-1.1599999999999999e+00, 0.0000000000000000e+00,-8.4406093912176225e-02,-3.5834180439715618e-01,-2.9378870316463596e-01,-1.9943913944945432e-02,-3.5543194601231992e-01, 1.5669794241555685e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01,-3.8399999999999999e+00, 0.0000000000000000e+00, 8.7300000000000000e-01,-4.3111551649491757e-02,-3.0874991000715407e-01,-4.1293834041030714e-01, 1.1501759444160904e-01,-5.6173567872576613e-01, 1.3213514149799574e-01
 0.0000000000000000e+00, 1.5000000000000000e+01, 2.5000000000000000e+01,-2.1500000000000000e+01,-3.0000000000000000e+01,-3.8399999999999999e+00, 1.1599999999999999e+00,-8.7300000000000000e-01,-1.7135587423112972e-02,-3.0105528137182469e-01,-4.4414124155920709e-01, 9.8613759859144667e-02,-6.7345242828088703e-01, 1.3354214285058971e-01
